b8:27:eb:e7:a3:66,2018-09-17 11:18:39,29,35,24.592404000000002,121.344128,test
b8:27:eb:e7:a3:66,2018-09-17 11:18:45,29,35,24.592406,121.344132,test
b8:27:eb:e7:a3:66,2018-09-17 11:18:50,29,35,24.592413,121.34413699999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:18:55,29,35,24.592423,121.344149,test
b8:27:eb:e7:a3:66,2018-09-17 11:38:57,0,0,24.592285,121.34418600000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:03,29,36,24.592287000000002,121.344179,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:08,29,36,24.592297,121.344177,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:14,30,36,24.592285,121.34417499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:19,29,36,24.592277,121.344178,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:25,29,35,24.59227,121.34417499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:30,29,36,24.592264,121.34416800000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:36,30,37,24.592252,121.344161,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:41,30,36,24.592246,121.344154,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:47,29,35,24.592245,121.34415800000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:52,29,35,24.59227,121.34416499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:39:57,29,35,24.592276000000002,121.34416499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:03,29,36,24.592298999999997,121.344167,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:08,29,36,24.59231,121.34416999999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:14,29,35,24.592315,121.344176,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:19,29,35,24.592316999999998,121.344179,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:25,29,37,24.592321000000002,121.344184,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:30,29,35,24.592342,121.34419799999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:36,30,35,24.592384000000003,121.34422699999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:41,29,35,24.592394,121.34423500000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:47,29,35,24.592388999999997,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:52,29,35,24.592388999999997,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:40:58,29,35,24.592388999999997,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:41:03,30,37,24.592388999999997,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:41:09,30,35,24.59239,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:41:14,29,35,24.59239,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:41:20,29,35,24.59239,121.34423199999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:41:25,30,35,24.592406999999998,121.344233,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:17,29,35,24.592226999999998,121.344139,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:23,29,35,24.592238000000002,121.344144,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:28,29,35,24.592229000000003,121.34415000000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:34,29,34,24.592217,121.344154,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:39,29,34,24.592225,121.34416300000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:45,29,35,24.592237,121.344166,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:50,29,36,24.59225,121.344167,test
b8:27:eb:e7:a3:66,2018-09-17 11:44:56,29,35,24.592252,121.344166,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:01,29,34,24.592260999999997,121.344162,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:07,29,35,24.592253999999997,121.34415499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:12,29,34,24.592247,121.34414699999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:18,29,34,24.592239,121.344146,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:23,30,34,24.592244,121.34415000000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:29,30,36,24.592266,121.344153,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:34,29,34,24.592266,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:39,29,34,24.592258,121.344152,test
b8:27:eb:e7:a3:66,2018-09-17 11:45:45,29,34,24.592253999999997,121.34415499999999,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:25,29,35,24.592451999999998,121.344192,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:30,29,33,24.592464,121.34420200000001,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:36,29,34,24.592476,121.344213,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:41,29,34,24.592473,121.344211,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:47,29,34,24.592485,121.344221,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:52,29,35,24.592487000000002,121.344224,test
b8:27:eb:e7:a3:66,2018-09-17 11:50:58,29,34,24.592481,121.34422,test
b8:27:eb:e7:a3:66,2018-09-17 11:51:03,28,36,24.592476,121.344214,test
b8:27:eb:e7:a3:66,2018-09-17 11:51:09,28,36,24.592465,121.344211,test
b8:27:eb:e7:a3:66,2018-09-17 11:51:14,29,34,24.592461,121.344208,test
b8:27:eb:e7:a3:66,2018-09-17 11:51:20,27,34,24.592461,121.344208,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:25,29,34,24.59234,121.344187,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:30,29,35,24.592328000000002,121.34416900000001,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:35,29,34,24.592323,121.344153,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:41,29,35,24.592332000000003,121.344143,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:46,29,34,24.592321000000002,121.344141,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:52,29,34,24.592314000000002,121.344149,test
b8:27:eb:e7:a3:66,2018-09-17 12:03:57,29,34,24.592304,121.344151,test
b8:27:eb:e7:a3:66,2018-09-17 12:07:35,28,35,24.592348,121.34413,test
b8:27:eb:e7:a3:66,2018-09-17 12:07:43,29,34,24.592353,121.344126,test
b8:27:eb:e7:a3:66,2018-09-17 12:07:52,28,36,24.592334,121.34412700000001,test
b8:27:eb:e7:a3:66,2018-09-17 12:08:00,29,34,24.592326,121.34414000000001,test
b8:27:eb:e7:a3:66,2018-09-17 14:52:40,29,35,24.592489,121.344213,test
b8:27:eb:e7:a3:66,2018-09-17 14:52:46,29,37,24.592503,121.344218,test
b8:27:eb:e7:a3:66,2018-09-17 14:52:51,29,36,24.592502,121.34421200000001,test
b8:27:eb:e7:a3:66,2018-09-17 14:52:57,29,36,24.592498,121.344208,test
b8:27:eb:e7:a3:66,2018-09-17 14:53:02,29,36,24.592484,121.3442,test
b8:27:eb:e7:a3:66,2018-09-17 14:53:08,29,36,24.592477,121.344208,test
b8:27:eb:e7:a3:66,2018-09-17 14:53:13,29,35,24.592475,121.344203,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:17,28,35,24.59239,121.34412700000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:23,28,35,24.592386,121.34410799999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:28,28,35,24.592388,121.344097,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:34,29,34,24.592392,121.34409799999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:39,29,35,24.592401,121.344092,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:44,28,35,24.592399999999998,121.344091,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:50,28,35,24.592377000000003,121.344109,test
b8:27:eb:e7:a3:66,2018-09-17 15:11:55,28,36,24.592373,121.344124,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:01,27,34,24.592373,121.344134,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:06,28,35,24.592371,121.34414199999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:12,29,34,24.592367,121.34413699999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:17,28,35,24.592382999999998,121.344148,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:23,28,35,24.592401,121.34415999999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:28,28,35,24.592406,121.344167,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:34,28,36,24.592417,121.344171,test
b8:27:eb:e7:a3:66,2018-09-17 15:12:39,28,35,24.592425,121.344179,test
b8:27:eb:e7:a3:66,2018-09-17 15:13:16,28,35,24.59234,121.34415800000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:13:22,29,34,24.592316999999998,121.34415800000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:13:27,28,35,24.592322,121.344152,test
b8:27:eb:e7:a3:66,2018-09-17 15:31:37,30,38,24.592354,121.34409,test
b8:27:eb:e7:a3:66,2018-09-17 15:31:42,29,37,24.592361999999998,121.344099,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:07,30,37,24.592370000000003,121.344099,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:13,29,37,24.592368,121.344109,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:18,30,37,24.592359000000002,121.344132,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:24,29,37,24.592352,121.344138,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:29,29,36,24.592353,121.344138,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:35,29,37,24.592363,121.344143,test
b8:27:eb:e7:a3:66,2018-09-17 15:32:40,29,39,24.59236,121.344148,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:16,29,37,24.592278999999998,121.34416999999999,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:21,29,36,24.59225,121.34416900000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:27,29,38,24.592258,121.34416300000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:32,29,36,24.592275,121.344162,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:38,29,36,24.592292,121.34416900000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:43,29,36,24.592302,121.344173,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:49,29,36,24.592316999999998,121.34416800000001,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:54,30,37,24.592314000000002,121.344167,test
b8:27:eb:e7:a3:66,2018-09-17 15:33:59,29,37,24.592319000000003,121.34416999999999,test
b8:27:eb:e7:a3:66,2018-09-17 16:57:35,26,36,24.592408,121.34415800000001,test
b8:27:eb:e7:a3:66,2018-09-17 16:57:41,28,35,24.592395,121.344162,test
b8:27:eb:e7:a3:66,2018-09-17 16:57:47,28,35,24.592403,121.344162,test
b8:27:eb:e7:a3:66,2018-09-17 16:57:52,28,35,24.592418,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 16:57:58,28,35,24.592433,121.344148,test
b8:27:eb:e7:a3:66,2018-09-17 17:33:53,27,35,24.592361999999998,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 17:33:59,28,34,24.592361999999998,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 17:34:04,28,34,24.592361999999998,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 17:36:50,28,35,24.59235,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 17:36:56,28,34,24.592357000000003,121.344162,test
b8:27:eb:e7:a3:66,2018-09-17 17:37:01,27,34,24.592358,121.34415999999999,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:11,28,35,24.592387,121.344159,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:17,28,35,24.592387,121.344159,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:22,28,35,24.592387,121.344159,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:28,28,35,24.592381999999997,121.34415800000001,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:33,28,36,24.592375999999998,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:38,28,36,24.592368999999998,121.344154,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:44,28,35,24.592368,121.344153,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:49,28,35,24.592367,121.344152,test
b8:27:eb:e7:a3:66,2018-09-17 17:39:55,28,35,24.592363,121.34414699999999,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:00,28,35,24.592363,121.344144,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:06,28,35,24.592363,121.344144,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:11,28,35,24.592359000000002,121.344139,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:17,28,35,24.592358,121.344139,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:22,28,35,24.592359000000002,121.344139,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:28,28,35,24.592361999999998,121.34414000000001,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:33,28,34,24.592361999999998,121.344141,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:39,28,36,24.592354,121.34414000000001,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:44,28,34,24.592350999999997,121.344143,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:50,28,35,24.592354999999998,121.34415000000001,test
b8:27:eb:e7:a3:66,2018-09-17 17:40:55,28,35,24.592366000000002,121.344152,test
b8:27:eb:e7:a3:66,2018-09-17 17:41:01,28,35,24.592372,121.344153,test
b8:27:eb:e7:a3:66,2018-09-17 17:41:06,28,35,24.592384000000003,121.34415000000001,test
b8:27:eb:e7:a3:66,2018-09-17 17:41:12,28,35,24.592387,121.344149,test
b8:27:eb:e7:a3:66,2018-09-17 17:41:17,28,36,24.592393,121.344152,test
b8:27:eb:e7:a3:66,2018-09-17 17:41:22,28,35,24.592387,121.344156,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:19,29,34,24.592408,121.34426400000001,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:25,28,36,24.592412,121.34425900000001,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:30,29,34,24.59242,121.34425300000001,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:36,28,35,24.59242,121.344249,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:41,29,35,24.592417,121.344234,test
b8:27:eb:e7:a3:66,2018-09-17 20:50:47,29,34,24.59241,121.344222,test
b8:27:eb:e7:a3:66,2018-09-17 20:59:23,28,35,24.592474000000003,121.34418600000001,test
b8:27:eb:e7:a3:66,2018-09-17 20:59:29,28,35,24.592465999999998,121.344176,test
b8:27:eb:e7:a3:66,2018-09-17 20:59:35,28,35,24.592457,121.344182,test
b8:27:eb:e7:a3:66,2018-09-17 20:59:40,28,35,24.592453999999996,121.344194,test
b8:27:eb:e7:a3:66,2018-09-17 21:06:01,28,36,24.592408999999996,121.34420200000001,test
